,movie_title,duration
3434,Driving Miss Daisy ,99.0
3435,Soul Food ,115.0
3436,Rumble in the Bronx ,89.0
3437,Far from Men ,101.0
3438,Thank You for Smoking ,92.0
3439,Hostel: Part II ,94.0
3440,An Education ,100.0
3441,Shopgirl ,106.0
3442,The Hotel New Hampshire ,109.0
3443,Narc ,105.0
3444,Men with Brooms ,102.0
3445,Witless Protection ,97.0
3446,The Work and the Glory ,118.0
3447,Extract ,92.0
3448,Masked and Anonymous ,112.0
3449,Alias Betty ,103.0
3450,Code 46 ,93.0
3451,Outside Bet ,101.0
3452,Crash ,115.0
3453,Albert Nobbs ,113.0
3454,Black November ,95.0
3455,Ta Ra Rum Pum ,153.0
3456,Persepolis ,89.0
3457,The Hole ,92.0
3458,The Wave ,107.0
3459,The Neon Demon ,118.0
3460,Harry Brown ,97.0
3461,Spider-Man 3 ,156.0
3462,The Omega Code ,100.0
3463,Juno ,96.0
3464,Pound of Flesh ,104.0
3465,Diamonds Are Forever ,120.0
3466,The Godfather ,175.0
3467,Flashdance ,95.0
3468,500 Days of Summer ,95.0
3469,The Piano ,121.0
3470,Magic Mike ,110.0
3471,Darkness Falls ,96.0
3472,Live and Let Die ,121.0
3473,My Dog Skip ,95.0
3474,"Definitely, Maybe ",112.0
3475,Jumping the Broom ,112.0
3476,The Great Gatsby ,143.0
3477,"Good Night, and Good Luck. ",93.0
3478,Capote ,110.0
3479,Desperado ,104.0
3480,The Claim ,115.0
3481,Fargo             ,53.0
3482,Logan's Run ,119.0
3483,The Man with the Golden Gun ,125.0
3484,Action Jackson ,96.0
3485,The Descent ,100.0
3486,Michael Jordan to the Max ,46.0
3487,Devil's Due ,89.0
3488,Flirting with Disaster ,92.0
3489,The Devil's Rejects ,109.0
3490,Buffy the Vampire Slayer             ,44.0
3491,Dope ,103.0
3492,In Too Deep ,95.0
3493,Skyfall ,143.0
3494,House of 1000 Corpses ,105.0
3495,Alien Zone ,79.0
3496,A Serious Man ,106.0
3497,Get Low ,100.0
3498,Warlock ,103.0
3499,Beyond the Lights ,116.0
3500,A Single Man ,99.0
3501,The Last Temptation of Christ ,164.0
3502,Outside Providence ,96.0
3503,Bride & Prejudice ,122.0
3504,Rabbit-Proof Fence ,94.0
3505,Who's Your Caddy? ,93.0
3506,Split Second ,96.0
3507,Nikita             ,60.0
3508,The Other Side of Heaven ,113.0
3509,Dark Angel             ,60.0
3510,Veer-Zaara ,192.0
3511,Redbelt ,99.0
3512,Cyrus ,91.0
3513,A Dog of Flanders ,100.0
3514,Auto Focus ,105.0
3515,Factory Girl ,99.0
3516,We Need to Talk About Kevin ,112.0
3517,The Christmas Candle ,100.0
3518,The Mighty Macs ,99.0
3519,Losin' It ,100.0
3520,Mother and Child ,125.0
3521,March or Die ,107.0
3522,Les visiteurs ,107.0
3523,Somewhere ,97.0
3524,I Hope They Serve Beer in Hell ,105.0
3525,Chairman of the Board ,95.0
3526,Hesher ,106.0
3527,Dom Hemingway ,93.0
3528,Gerry ,103.0
3529,The Heart of Me ,96.0
3530,Freeheld ,103.0
3531,The Extra Man ,108.0
3532,Hard to Be a God ,177.0
3533,Ca$h ,118.0
3534,Wah-Wah ,97.0
3535,The Boondock Saints ,102.0
3536,Z Storm ,92.0
3537,Twixt ,88.0
3538,Snow Queen ,80.0
3539,Alpha and Omega 4: The Legend of the Saw Toothed Cave ,45.0
3540,Pale Rider ,115.0
3541,Stargate: The Ark of Truth ,97.0
3542,Dazed and Confused ,102.0
3543,High School Musical 2 ,111.0
3544,Two Lovers and a Bear ,96.0
3545,Criminal Activities ,94.0
3546,Aimee & Jaguar ,125.0
3547,The Chumscrubber ,108.0
3548,Shade ,101.0
3549,House at the End of the Street ,101.0
3550,Incendies ,139.0
3551,"Remember Me, My Love ",125.0
3552,Perrier's Bounty ,88.0
3553,Elite Squad ,115.0
3554,Annabelle ,99.0
3555,Bran Nue Dae ,88.0
3556,Boyz n the Hood ,112.0
3557,La Bamba ,108.0
3558,The Four Seasons ,107.0
3559,Dressed to Kill ,104.0
3560,The Adventures of Huck Finn ,108.0
3561,Go ,102.0
3562,Friends with Money ,88.0
3563,The Andromeda Strain ,115.0
3564,Bats ,91.0
3565,Nowhere in Africa ,141.0
3566,Shame ,101.0
3567,Layer Cake ,105.0
3568,The Work and the Glory II: American Zion ,100.0
3569,The East ,116.0
3570,A Home at the End of the World ,97.0
3571,Aberdeen ,106.0
3572,The Messenger ,105.0
3573,Tracker ,102.0
3574,Control ,122.0
3575,The Terminator ,107.0
3576,Good Bye Lenin! ,121.0
3577,The Damned United ,98.0
3578,The Return of the Living Dead ,108.0
3579,Gomorrah             ,55.0
3580,Mallrats ,123.0
3581,Grease ,110.0
3582,Platoon ,120.0
3583,Fahrenheit 9/11 ,122.0
3584,Butch Cassidy and the Sundance Kid ,110.0
3585,Mary Poppins ,139.0
3586,Ordinary People ,124.0
3587,Around the World in 80 Days ,120.0
3588,West Side Story ,152.0
3589,Caddyshack ,98.0
3590,The Brothers ,106.0
3591,The Wood ,106.0
3592,The Usual Suspects ,106.0
3593,A Nightmare on Elm Street 5: The Dream Child ,89.0
3594,Van Wilder: Party Liaison ,94.0
3595,The Wrestler ,109.0
3596,Duel in the Sun ,144.0
3597,Best in Show ,90.0
3598,Escape from New York ,106.0
3599,School Daze ,121.0
3600,Daddy Day Camp ,89.0
3601,Mr. Nice Guy ,86.0
3602,A Mighty Wind ,91.0
3603,Mystic Pizza ,104.0
3604,War & Peace             ,
3605,Sliding Doors ,99.0
3606,Tales from the Hood ,98.0
3607,The Last King of Scotland ,121.0
3608,Halloween 5 ,96.0
3609,Bernie ,99.0
3610,Dolphins and Whales 3D: Tribes of the Ocean ,42.0
3611,Pollock ,122.0
3612,200 Cigarettes ,101.0
3613,The Words ,102.0
3614,Casa de mi Padre ,84.0
3615,City Island ,104.0
3616,The Guard ,96.0
3617,College ,94.0
3618,The Virgin Suicides ,90.0
3619,Little Voice ,97.0
3620,Miss March ,90.0
3621,Wish I Was Here ,106.0
3622,Simply Irresistible ,96.0
3623,Veronica Mars             ,44.0
3624,Hedwig and the Angry Inch ,95.0
3625,Only the Strong ,99.0
3626,Goddess of Love ,93.0
3627,Shattered Glass ,99.0
3628,Novocaine ,95.0
3629,The Business of Strangers ,84.0
3630,The Wild Bunch ,144.0
3631,The Wackness ,99.0
3632,The Great Train Robbery ,110.0
3633,Morvern Callar ,97.0
3634,Beastmaster 2: Through the Portal of Time ,107.0
3635,The 5th Quarter ,90.0
3636,The Flower of Evil ,104.0
3637,The Greatest ,96.0
3638,Snow Flower and the Secret Fan ,104.0
3639,Come Early Morning ,97.0
3640,Lucky Break ,107.0
3641,Julia ,117.0
3642,"Surfer, Dude ",85.0
3643,Lake of Fire ,152.0
3644,11:14 ,85.0
3645,Men of War ,76.0
3646,Don McKay ,87.0
3647,Deadfall ,95.0
3648,A Shine of Rainbows ,101.0
3649,The Hit List ,90.0
3650,Emma             ,240.0
3651,Videodrome ,89.0
3652,L'auberge espagnole ,111.0
3653,Song One ,86.0
3654,Murder by Numbers ,115.0
3655,Winter in Wartime ,103.0
3656,Freaky Deaky ,90.0
3657,The Train ,133.0
3658,Trade of Innocents ,88.0
3659,The Protector ,111.0
3660,Stiff Upper Lips ,94.0
3661,The Inbetweeners             ,25.0
3662,Bend It Like Beckham ,112.0
3663,Sunshine State ,141.0
3664,Crossover ,95.0
3665,Khiladi 786 ,141.0
3666,[Rec] 2 ,85.0
3667,Standing Ovation ,105.0
3668,The Sting ,129.0
3669,Chariots of Fire ,125.0
3670,Diary of a Mad Black Woman ,116.0
3671,Shine ,105.0
3672,Don Jon ,90.0
3673,High Plains Drifter ,105.0
3674,Ghost World ,111.0
3675,Iris ,91.0
3676,Galaxina ,95.0
3677,The Chorus ,97.0
3678,Mambo Italiano ,92.0
3679,Wonderland ,104.0
3680,Do the Right Thing ,120.0
3681,Harvard Man ,99.0
3682,Le Havre ,93.0
3683,Irreversible ,99.0
3684,R100 ,99.0
3685,Rang De Basanti ,157.0
3686,Animals ,90.0
3687,Salvation Boulevard ,96.0
3688,The Ten ,96.0
3689,A Room for Romeo Brass ,90.0
3690,Headhunters ,100.0
3691,Grabbers ,94.0
3692,Saint Ralph ,98.0
3693,Miss Julie ,129.0
3694,Somewhere in Time ,103.0
3695,Dum Maaro Dum ,128.0
3696,Insidious: Chapter 2 ,106.0
3697,Saw II ,95.0
3698,10 Cloverfield Lane ,104.0
3699,Jackass: The Movie ,87.0
3700,Lights Out ,81.0
3701,Paranormal Activity 3 ,94.0
3702,Ouija ,89.0
3703,A Nightmare on Elm Street 3: Dream Warriors ,88.0
3704,The Gift ,108.0
3705,Instructions Not Included ,115.0
3706,Paranormal Activity 4 ,96.0
3707,The Robe ,135.0
3708,The Return of the Pink Panther ,113.0
3709,Freddy's Dead: The Final Nightmare ,93.0
3710,Monster ,109.0
3711,"20,000 Leagues Under the Sea ",127.0
3712,Paranormal Activity: The Marked Ones ,101.0
3713,The Elephant Man ,124.0
3714,Dallas Buyers Club ,117.0
3715,The Lazarus Effect ,83.0
3716,Memento ,113.0
3717,Oculus ,104.0
3718,Clerks II ,97.0
3719,Billy Elliot ,110.0
3720,The Way Way Back ,103.0
3721,House Party 2 ,94.0
3722,The Man from Snowy River ,102.0
3723,Doug's 1st Movie ,77.0
3724,The Apostle ,134.0
3725,Mommie Dearest ,129.0
3726,Our Idiot Brother ,90.0
3727,Race ,134.0
3728,The Players Club ,104.0
3729,O ,95.0
3730,"As Above, So Below ",93.0
3731,Addicted ,106.0
3732,Eve's Bayou ,109.0
3733,Still Alice ,101.0
3734,The Egyptian ,139.0
3735,Nighthawks ,99.0
3736,Friday the 13th Part VIII: Jason Takes Manhattan ,100.0
3737,My Big Fat Greek Wedding ,95.0
3738,Spring Breakers ,94.0
3739,Halloween: The Curse of Michael Myers ,93.0
3740,Y Tu Mamá También ,106.0
3741,Shaun of the Dead ,99.0
3742,The Haunting of Molly Hartley ,82.0
3743,Lone Star ,135.0
3744,Halloween 4: The Return of Michael Myers ,88.0
3745,April Fool's Day ,89.0
3746,Diner ,110.0
3747,Lone Wolf McQuade ,107.0
3748,Apollo 18 ,86.0
3749,Sunshine Cleaning ,91.0
3750,No Escape ,103.0
3751,The Beastmaster ,90.0
3752,Solomon and Sheba ,141.0
3753,Fifty Shades of Black ,92.0
3754,Not Easily Broken ,99.0
3755,A Farewell to Arms ,79.0
3756,The Perfect Match ,96.0
3757,Digimon: The Movie ,82.0
3758,Saved! ,92.0
3759,The Barbarian Invasions ,112.0
3760,Robin and Marian ,106.0
3761,The Forsaken ,90.0
3762,Force 10 from Navarone ,126.0
3763,UHF ,150.0
3764,Grandma's Boy ,90.0
3765,Slums of Beverly Hills ,91.0
3766,Once Upon a Time in the West ,145.0
3767,Made ,95.0
3768,Moon ,97.0
3769,Keeping Up with the Steins ,90.0
3770,Sea Rex 3D: Journey to a Prehistoric World ,41.0
3771,The Sweet Hereafter ,112.0
3772,Of Gods and Men ,122.0
3773,Bottle Shock ,110.0
3774,Jekyll and Hyde... Together Again ,87.0
3775,Heavenly Creatures ,108.0
3776,90 Minutes in Heaven ,121.0
3777,Everything Must Go ,97.0
3778,Zero Effect ,116.0
3779,The Machinist ,94.0
3780,Light Sleeper ,103.0
3781,Kill the Messenger ,112.0
3782,Rabbit Hole ,91.0
3783,Party Monster ,98.0
3784,Green Room ,95.0
3785,The Oh in Ohio ,88.0
3786,Atlas Shrugged: Who Is John Galt? ,99.0
3787,Bottle Rocket ,91.0
3788,Albino Alligator ,97.0
3789,"Gandhi, My Father ",136.0
3790,Standard Operating Procedure ,118.0
3791,Out of the Blue ,94.0
3792,Tucker and Dale vs Evil ,89.0
3793,"Lovely, Still ",90.0
3794,Tycoon ,95.0
3795,Desert Blue ,90.0
3796,Decoys ,95.0
3797,The Visit ,94.0
3798,Redacted ,90.0
3799,Fascination ,103.0
3800,Saving Grace             ,60.0
3801,Area 51 ,91.0
3802,Sleep Tight ,102.0
3803,The Cottage ,92.0
3804,Dead Like Me: Life After Death ,87.0
3805,Farce of the Penguins ,80.0
3806,Flying By ,90.0
3807,Psych             ,44.0
3808,Rudderless ,105.0
3809,Henry & Me ,67.0
3810,Christmas Eve ,95.0
3811,We Have Your Husband ,87.0
3812,Dying of the Light ,94.0
3813,Born of War ,109.0
3814,Capricorn One ,130.0
3815,Should've Been Romeo ,
3816,Running Forever ,88.0
3817,Yoga Hosers ,88.0
3818,Navy Seals vs. Zombies ,97.0
3819,I Served the King of England ,113.0
3820,Soul Kitchen ,99.0
3821,Sling Blade ,148.0
3822,The Awakening ,107.0
3823,Hostel ,93.0
3824,Tristram Shandy: A Cock and Bull Story ,94.0
3825,Take Shelter ,121.0
3826,Lady in White ,118.0
3827,Driving Lessons ,98.0
3828,Let's Kill Ward's Wife ,82.0
3829,The Texas Chainsaw Massacre 2 ,101.0
3830,Pat Garrett & Billy the Kid ,106.0
3831,Only God Forgives ,90.0
3832,Camping sauvage ,79.0
3833,Without Men ,87.0
3834,Barfi ,
3835,Dear Frankie ,105.0
3836,All Hat ,89.0
3837,The Names of Love ,100.0
3838,Treading Water ,92.0
3839,Savage Grace ,97.0
3840,Out of the Blue ,100.0
3841,Police Academy ,96.0
3842,The Blue Lagoon ,104.0
3843,Four Weddings and a Funeral ,117.0
3844,Fast Times at Ridgemont High ,90.0
3845,Moby Dick ,115.0
3846,25th Hour ,108.0
3847,Secrets and Lies             ,43.0
3848,Bound ,109.0
3849,Requiem for a Dream ,102.0
3850,State Fair ,100.0
3851,Tango ,115.0
3852,Salvador ,122.0
3853,Moms' Night Out ,98.0
3854,Donnie Darko ,133.0
3855,Saving Private Perez ,105.0
3856,Character ,122.0
3857,Spun ,106.0
3858,Life During Wartime ,98.0
3859,Lady Vengeance ,112.0
3860,Mozart's Sister ,120.0
3861,Mean Machine ,99.0
3862,Exiled ,110.0
3863,Blackthorn ,102.0
3864,Lilya 4-Ever ,109.0
3865,After.Life ,104.0
3866,Fugly ,134.0
3867,One Flew Over the Cuckoo's Nest ,133.0
3868,R.L. Stine's Monsterville: The Cabinet of Souls ,85.0
3869,Silent Movie ,87.0
3870,Airlift ,130.0
3871,Anne of Green Gables             ,199.0
3872,Falcon Rising ,103.0
3873,The Sweeney ,112.0
3874,Sexy Beast ,89.0
3875,Easy Money ,124.0
3876,Whale Rider ,101.0
3877,Paa ,133.0
3878,Cargo ,112.0
3879,Pan ,111.0
3880,High School Musical ,98.0
3881,Animal Kingdom             ,60.0
3882,Love and Death on Long Island ,93.0
3883,Night Watch ,104.0
3884,The Crying Game ,112.0
3885,Porky's ,94.0
3886,Survival of the Dead ,90.0
3887,Night of the Living Dead ,96.0
3888,Lost in Translation ,101.0
3889,Annie Hall ,93.0
3890,The Greatest Show on Earth ,152.0
3891,Exodus: Gods and Kings ,150.0
3892,Monster's Ball ,112.0
3893,Maggie ,95.0
3894,Leaving Las Vegas ,111.0
3895,Hansel & Gretel Get Baked ,86.0
3896,The Return of the Living Dead ,108.0
3897,The Front Page ,105.0
3898,The Boy Next Door ,91.0
3899,Trapeze ,105.0
3900,Saving Grace             ,60.0
3901,The Kids Are All Right ,106.0
3902,They Live ,93.0
3903,The Great Escape ,172.0
3904,What the #$*! Do We (K)now!? ,109.0
3905,The Last Exorcism Part II ,93.0
3906,Boyhood ,165.0
3907,Scoop ,96.0
3908,Planet of the Apes ,119.0
3909,The Wash ,93.0
3910,3 Strikes ,82.0
3911,The Cooler ,101.0
3912,The Misfits ,120.0
3913,The Night Listener ,81.0
3914,The Jerky Boys ,82.0
3915,My Soul to Take ,107.0
3916,The Orphanage ,105.0
3917,A Haunted House 2 ,86.0
3918,The Rules of Attraction ,110.0
3919,Topaz ,127.0
3920,Let's Go to Prison ,90.0
3921,Four Rooms ,110.0
3922,Secretary ,104.0
3923,The Real Cancun ,96.0
3924,Talk Radio ,110.0
3925,Waiting for Guffman ,84.0
3926,Love Stinks ,94.0
3927,You Kill Me ,93.0
3928,Thumbsucker ,96.0
3929,Red State ,88.0
3930,Mirrormask ,101.0
3931,Samsara ,102.0
3932,The Barbarians ,87.0
3933,The Art of Getting By ,83.0
3934,Zipper ,103.0
3935,Poolhall Junkies ,99.0
3936,The Loss of Sexual Innocence ,106.0
3937,Holy Motors ,115.0
3938,Joe ,117.0
3939,Shooting Fish ,99.0
3940,Prison ,102.0
3941,Psycho Beach Party ,85.0
3942,The Big Tease ,86.0
3943,"Buen Día, Ramón ",120.0
3944,Trust ,106.0
3945,An Everlasting Piece ,103.0
3946,Among Giants ,93.0
3947,Adore ,112.0
3948,The Velocity of Gary ,100.0
3949,Mondays in the Sun ,113.0
3950,Stake Land ,98.0
3951,Sonny with a Chance             ,23.0
3952,The Last Time I Committed Suicide ,92.0
3953,Futuro Beach ,106.0
3954,Another Happy Day ,119.0
3955,A Lonely Place to Die ,99.0
3956,Nothing ,90.0
3957,The Geographer Drank His Globe Away ,120.0
3958,1776 ,168.0
3959,Inescapable ,93.0
3960,Hell's Angels ,96.0
3961,Purple Violets ,103.0
3962,The Veil ,93.0
3963,The Loved Ones ,84.0
3964,No Vacancy ,81.0
3965,How to Fall in Love ,84.0
3966,The Perfect Wave ,94.0
3967,Ben-Hur ,141.0
3968,A Man for All Seasons ,120.0
3969,Network ,121.0
3970,Gone with the Wind ,226.0
3971,Desert Dancer ,104.0
3972,Major Dundee ,152.0
3973,Down for Life ,92.0
3974,Annie Get Your Gun ,107.0
3975,Four Lions ,97.0
3976,House of Sand ,115.0
3977,Defendor ,95.0
3978,The Pirate ,102.0
3979,The Good Heart ,99.0
3980,The History Boys ,109.0
3981,Unknown ,113.0
3982,M*A*S*H             ,25.0
3983,Midnight Cowboy ,113.0
3984,The Full Monty ,91.0
3985,Airplane! ,88.0
3986,Chain of Command ,88.0
3987,Friday ,97.0
3988,Menace II Society ,97.0
3989,Empire             ,42.0
3990,Creepshow 2 ,85.0
3991,The Ballad of Cable Hogue ,121.0
3992,In Cold Blood ,134.0
3993,The Nun's Story ,149.0
3994,Harper ,121.0
3995,Frenzy ,116.0
3996,The Witch ,92.0
3997,I Got the Hook Up ,93.0
3998,She's the One ,96.0
3999,Gods and Monsters ,105.0
4000,The Secret in Their Eyes ,129.0
4001,Day of the Dead ,87.0
4002,Train ,94.0
4003,Evil Dead II ,37.0
4004,Pootie Tang ,81.0
4005,Sharknado ,97.0
4006,La otra conquista ,106.0
4007,Trollhunter ,103.0
4008,Ira & Abby ,101.0
4009,The Watch ,102.0
4010,Winter Passing ,98.0
4011,D.E.B.S. ,91.0
4012,The Masked Saint ,105.0
4013,The Betrayed ,98.0
4014,Taxman ,104.0
4015,The Secret             ,45.0
4016,2:13 ,96.0
4017,"Batman: The Dark Knight Returns, Part 2 ",148.0
4018,Time to Choose ,100.0
4019,In the Name of the King: The Last Job ,86.0
4020,Wicked Blood ,92.0
4021,Dawn Patrol ,88.0
4022,Lords of London ,90.0
4023,High Anxiety ,94.0
4024,March of the Penguins ,80.0
4025,Margin Call ,107.0
4026,August ,99.0
4027,Choke ,92.0
4028,Whiplash ,107.0
4029,City of God ,135.0
4030,Human Traffic ,99.0
4031,Day One ,102.0
4032,The Dead Girl ,93.0
4033,The Hunt ,115.0
4034,A Christmas Story ,94.0
4035,Bella ,91.0
4036,Class of 1984 ,98.0
4037,The Opposite Sex ,97.0
4038,Dreaming of Joseph Lees ,92.0
4039,The Class ,128.0
4040,Rosemary's Baby ,136.0
4041,The Man Who Shot Liberty Valance ,113.0
4042,Adam ,99.0
4043,Maria Full of Grace ,101.0
4044,Beginners ,105.0
4045,Feast ,95.0
4046,Animal House ,109.0
4047,Goldfinger ,110.0
4048,Antiviral ,108.0
4049,It's a Wonderful Life ,118.0
4050,Trainspotting ,94.0
4051,The Original Kings of Comedy ,115.0
4052,Paranormal Activity 2 ,98.0
4053,Waking Ned Devine ,91.0
4054,Bowling for Columbine ,120.0
4055,Coming Home ,109.0
4056,A Nightmare on Elm Street 2: Freddy's Revenge ,87.0
4057,A Room with a View ,117.0
4058,The Purge ,85.0
4059,Sinister ,110.0
4060,Martin Lawrence Live: Runteldat ,113.0
4061,Cat on a Hot Tin Roof ,108.0
4062,Beneath the Planet of the Apes ,95.0
4063,Air Bud ,98.0
4064,Pokémon 3: The Movie ,93.0
4065,Jason Lives: Friday the 13th Part VI ,86.0
4066,The Bridge on the River Kwai ,161.0
4067,Spaced Invaders ,100.0
4068,Family Plot ,120.0
4069,The Apartment ,125.0
4070,Jason Goes to Hell: The Final Friday ,91.0
4071,Torn Curtain ,128.0
4072,Dave Chappelle's Block Party ,100.0
4073,Slow West ,84.0
4074,Krush Groove ,97.0
4075,Next Day Air ,84.0
4076,Elmer Gantry ,146.0
4077,Judgment at Nuremberg ,186.0
4078,Trippin' ,94.0
4079,Robot Chicken             ,11.0
4080,Red River ,126.0
4081,Phat Girlz ,99.0
4082,Before Midnight ,109.0
4083,Teen Wolf Too ,95.0
4084,Phantasm II ,97.0
4085,Woman Thou Art Loosed ,94.0
4086,Real Women Have Curves ,90.0
4087,Deadline Gallipoli             ,197.0
4088,Water ,117.0
4089,East Is East ,96.0
4090,Whipped ,82.0
4091,Kama Sutra: A Tale of Love ,109.0
4092,Please Give ,90.0
4093,Willy Wonka & the Chocolate Factory ,89.0
4094,Warlock: The Armageddon ,98.0
4095,8 Heads in a Duffel Bag ,95.0
4096,Days of Heaven ,94.0
4097,Thirteen Conversations About One Thing ,104.0
4098,Jawbreaker ,87.0
4099,Basquiat ,108.0
4100,Frances Ha ,86.0
4101,Tsotsi ,94.0
4102,Happiness ,134.0
4103,DysFunktional Family ,89.0
4104,Tusk ,102.0
4105,Oldboy ,120.0
4106,Letters to God ,110.0
4107,Hobo with a Shotgun ,86.0
4108,Compadres ,101.0
4109,Freeway ,102.0
4110,Love's Abiding Joy ,87.0
4111,Fish Tank ,123.0
4112,Damsels in Distress ,99.0
4113,Creature             ,173.0
4114,Bachelorette ,87.0
4115,BrainDead             ,44.0
4116,Brave New Girl ,120.0
4117,Tim and Eric's Billion Dollar Movie ,93.0
4118,The Gambler ,111.0
4119,The Grand             ,60.0
4120,Summer Storm ,98.0
4121,Fort McCoy ,100.0
4122,Chain Letter ,88.0
4123,Just Looking ,97.0
4124,The Divide ,122.0
4125,The Eclipse ,86.0
4126,Demonic ,83.0
4127,My Big Fat Independent Movie ,80.0
4128,Alice in Wonderland ,108.0
4129,The Deported ,90.0
4130,Tanner Hall ,96.0
4131,Open Road ,85.0
4132,They Came Together ,83.0
4133,30 Nights of Paranormal Activity with the Devil Inside the Girl with the Dragon Tattoo ,80.0
4134,Never Back Down 2: The Beatdown ,90.0
4135,Point Blank ,92.0
4136,Four Single Fathers ,100.0
4137,Enter the Dangerous Mind ,88.0
4138,Something Wicked ,95.0
4139,AWOL-72 ,82.0
4140,Iguana ,97.0
4141,Cinderella ,105.0
4142,Chicago Overcoat ,94.0
4143,Barry Munday ,95.0
4144,Central Station ,113.0
4145,Pocketful of Miracles ,136.0
4146,Close Range ,80.0
4147,Boynton Beach Club ,105.0
4148,Amnesiac ,90.0
4149,Freakonomics ,93.0
4150,The Omen ,107.0
4151,High Tension ,89.0
4152,Griff the Invisible ,90.0
4153,Unnatural ,89.0
4154,Hustle & Flow ,116.0
4155,Some Like It Hot ,120.0
4156,Friday the 13th Part VII: The New Blood ,88.0
4157,The Wizard of Oz ,102.0
4158,Young Frankenstein ,106.0
4159,Diary of the Dead ,95.0
4160,Lage Raho Munna Bhai ,144.0
4161,Ulee's Gold ,113.0
4162,The Black Stallion ,118.0
4163,Sardaar Ji ,141.0
4164,Journey to Saturn ,90.0
4165,Donovan's Reef ,109.0
4166,The Dress ,95.0
4167,A Guy Named Joe ,122.0
4168,Blazing Saddles ,93.0
4169,Friday the 13th: The Final Chapter ,97.0
4170,Ida ,82.0
4171,Maurice ,140.0
4172,Beer League ,86.0
4173,The Astronaut's Wife ,109.0
4174,Riding Giants ,105.0
4175,Timecrimes ,66.0
4176,Silver Medallist ,99.0
4177,Timber Falls ,100.0
4178,Singin' in the Rain ,103.0
4179,"Fat, Sick & Nearly Dead ",97.0
4180,A Haunted House ,86.0
4181,2016: Obama's America ,87.0
4182,Halloween II ,119.0
4183,That Thing You Do! ,149.0
4184,Halloween III: Season of the Witch ,98.0
4185,Escape from the Planet of the Apes ,98.0
4186,Hud ,112.0
4187,Kevin Hart: Let Me Explain ,75.0
4188,My Own Private Idaho ,104.0
4189,Garden State ,102.0
4190,Before Sunrise ,105.0
4191,Sur le seuil ,99.0
4192,Jesus' Son ,107.0
4193,Saving Face ,96.0
4194,Brick Lane ,101.0
4195,Robot & Frank ,89.0
4196,My Life Without Me ,106.0
4197,The Spectacular Now ,95.0
4198,Marilyn Hotchkiss' Ballroom Dancing and Charm School ,34.0
4199,Religulous ,101.0
4200,Fuel ,112.0
4201,Valley of the Heart's Delight ,100.0
4202,Dodgeball: A True Underdog Story ,92.0
4203,Eye of the Dolphin ,100.0
4204,8: The Mormon Proposition ,80.0
4205,The Other End of the Line ,106.0
4206,Anatomy ,103.0
4207,Sleep Dealer ,90.0
4208,Super ,96.0
4209,Christmas Mail ,89.0
4210,Stung ,87.0
4211,Antibirth ,94.0
4212,Get on the Bus ,120.0
4213,Thr3e ,101.0
4214,Idiocracy ,84.0
4215,The Rise of the Krays ,110.0
4216,This Is England ,101.0
4217,Alien Uprising ,101.0
4218,Bathing Beauty ,101.0
4219,Go for It! ,105.0
4220,"Dancer, Texas Pop. 81 ",97.0
4221,Show Boat ,108.0
4222,Redemption Road ,95.0
4223,The Calling ,108.0
4224,The Brave Little Toaster ,90.0
4225,Fantasia ,120.0
4226,The French Connection ,104.0
4227,8 Days ,90.0
4228,Friday the 13th Part III ,91.0
4229,Friday the 13th: A New Beginning ,92.0
4230,The Last Sin Eater ,117.0
4231,Do You Believe? ,120.0
4232,Impact Point ,90.0
4233,The Valley of Decision ,119.0
4234,Eden ,90.0
4235,Chicken Tikka Masala ,90.0
4236,Always Woodstock ,97.0
4237,Jack Brooks: Monster Slayer ,90.0
4238,The Best Years of Our Lives ,172.0
4239,Bully ,115.0
4240,Elling ,89.0
4241,Mi America ,125.0
4242,[Rec] ,78.0
4243,Lies in Plain Sight ,89.0
4244,Sharkskin ,100.0
4245,Containment ,77.0
4246,The Timber ,81.0
4247,From Russia with Love ,115.0
4248,The Toxic Avenger Part II ,96.0
4249,In the Heat of the Night             ,60.0
4250,Sleeper ,89.0
4251,It Follows ,100.0
4252,Everything You Always Wanted to Know About Sex * But Were Afraid to Ask ,88.0
4253,To Kill a Mockingbird ,129.0
4254,Mad Max 2: The Road Warrior ,87.0
4255,The Legend of Drunken Master ,102.0
4256,Lolita ,152.0
4257,Boys Don't Cry ,118.0
4258,Silent House ,86.0
4259,The Lives of Others ,137.0
4260,Courageous ,129.0
4261,The Hustler ,134.0
4262,Boom Town ,119.0
4263,The Triplets of Belleville ,80.0
4264,Smoke Signals ,89.0
4265,American Splendor ,101.0
4266,Before Sunset ,80.0
4267,Amores Perros ,115.0
4268,Thirteen ,100.0
4269,Gentleman's Agreement ,118.0
4270,Winter's Bone ,100.0
4271,Touching the Void ,106.0
4272,Alexander's Ragtime Band ,106.0
4273,Me and You and Everyone We Know ,91.0
4274,Inside Job ,105.0
4275,We Are Your Friends ,96.0
4276,Ghost Dog: The Way of the Samurai ,116.0
4277,Harsh Times ,116.0
4278,Captive ,97.0
4279,Full Frontal ,101.0
4280,Witchboard ,98.0
4281,Strangers with Candy             ,22.0
4282,Hamlet ,150.0
4283,Shortbus ,101.0
4284,Waltz with Bashir ,90.0
4285,"The Book of Mormon Movie, Volume 1: The Journey ",120.0
4286,No End in Sight ,102.0
4287,The Diary of a Teenage Girl ,102.0
